rspd_id,model_id,purchase
15746,324,0
15747,298,1
15748,666,1
15749,743,1
15750,157,1
15751,223,1
15751,773,0
15751,345,0
15752,430,1
15752,348,0
15753,157,1
15753,32,0
15753,203,0
15754,157,1
15754,769,0
15754,662,0
15755,157,1
15755,691,0
15756,224,1
15757,637,1
15758,608,1
15758,772,0
15759,611,1
15759,224,0
15760,612,1
15760,157,0
15760,346,0
15761,612,1
15761,790,0
15762,612,1
15762,224,0
15763,662,1
15763,769,0
15763,303,0
15764,40,1
15764,324,0
15765,615,1
15765,612,0
15765,163,0
15766,615,1
15766,662,0
15767,190,1
15767,345,0
15768,617,1
15769,617,1
15770,611,1
15771,157,1
15771,586,0
15771,224,0
15772,184,1
15772,32,0
15773,617,1
15773,432,0
15774,612,1
15774,224,0
15775,617,1
15775,701,0
15776,612,1
15776,769,0
15777,617,1
15777,770,0
15778,615,1
15778,310,0
15779,612,1
15779,346,0
15779,334,0
15780,348,1
15780,769,0
15781,362,1
15781,428,0
15782,348,1
15782,32,0
15782,769,0
15783,351,1
15783,224,0
15784,40,1
15785,637,1
15786,362,1
15786,429,0
15787,39,1
15788,644,1
15789,362,1
15789,586,0
15790,351,1
15790,699,0
15791,741,1
15791,59,0
15792,615,1
15792,162,0
15792,312,0
15793,429,1
15793,157,0
15794,672,1
15794,699,0
15795,741,1
15795,743,0
15796,615,1
15796,691,0
15797,615,1
15797,770,0
15797,351,0
15798,611,1
15798,615,0
15799,484,1
15799,769,0
15800,676,1
15800,324,0
15801,734,1
15802,733,1
15803,637,1
15803,674,0
15804,691,1
15804,693,0
15805,588,1
15806,704,1
15806,588,0
15807,694,1
15807,588,0
15808,790,1
15808,128,0
15809,491,1
15810,694,1
15810,12,0
15811,313,1
15811,586,0
15812,701,1
15813,203,1
15813,339,0
15814,585,1
15814,586,0
15815,339,1
15815,537,0
15816,333,1
15816,734,0
15817,617,1
15817,303,0
15818,186,1
15819,612,1
15819,588,0
15819,224,0
15820,157,1
15820,586,0
15821,612,1
15821,743,0
15822,612,1
15822,691,0
15822,423,0
15823,186,1
15823,348,0
15824,298,1
15824,770,0
15825,608,1
15825,198,0
15825,184,0
15826,157,1
15826,224,0
15827,615,1
15827,769,0
15828,615,1
15828,769,0
15828,691,0
15829,615,1
15829,324,0
15829,102,0
15830,693,1
15830,590,0
15831,334,1
15831,691,0
15831,693,0
15832,334,1
15832,585,0
15833,693,1
15833,585,0
15833,578,0
15834,297,1
15834,310,0
15835,297,1
15835,32,0
15836,707,1
15836,340,0
15837,10,1
15838,16,1
15838,63,0
15838,65,0
15839,334,1
15839,96,0
15840,95,1
15840,125,0
15841,707,1
15841,324,0
15842,585,1
15842,588,0
15843,16,1
15843,452,0
15844,340,1
15844,673,0
15844,707,0
15845,16,1
15845,65,0
15846,193,1
15846,693,0
15846,339,0
15847,193,1
15847,585,0
15848,340,1
15848,324,0
15848,707,0
15849,16,1
15849,697,0
15850,333,1
15850,585,0
15851,590,1
15851,577,0
15852,577,1
15853,691,1
15854,697,1
15854,707,0
15855,691,1
15855,120,0
15856,701,1
15857,588,1
15857,333,0
15858,482,1
15858,310,0
15859,691,1
15860,339,1
15860,224,0
15861,452,1
15862,407,1
15862,95,0
15863,334,1
15863,313,0
15864,691,1
15864,733,0
15864,428,0
15865,333,1
15866,691,1
15867,707,1
15867,697,0
15868,588,1
15868,324,0
15869,95,1
15869,97,0
15870,310,1
15870,585,0
15871,310,1
15872,694,1
15872,333,0
15873,701,1
15873,305,0
15874,790,1
15874,297,0
15875,585,1
15875,322,0
15876,588,1
15876,691,0
15877,702,1
15877,694,0
15878,705,1
15878,227,0
15879,705,1
15879,333,0
15880,322,1
15880,348,0
15881,699,1
15881,324,0
15882,578,1
15882,693,0
15883,324,1
15884,699,1
15884,324,0
15885,691,1
15885,322,0
15886,697,1
15886,340,0
15887,14,1
15887,57,0
15888,95,1
15888,693,0
15889,693,1
15889,429,0
15890,303,1
15890,163,0
15891,310,1
15892,310,1
15892,223,0
15893,707,1
15893,598,0
15894,583,1
15895,305,1
15896,334,1
15896,691,0
15897,694,1
15898,590,1
15898,339,0
15899,299,1
15900,693,1
15900,586,0
15901,95,1
15901,37,0
15902,704,1
15902,333,0
15903,171,1
15904,302,1
15904,648,0
15905,407,1
15905,429,0
15906,693,1
15906,37,0
15907,484,1
15907,539,0
15908,484,1
15908,790,0
15909,305,1
15910,699,1
15910,707,0
15911,707,1
15911,699,0
15912,481,1
15912,590,0
15913,10,1
15913,54,0
15914,587,1
15914,733,0
15915,590,1
15915,349,0
15916,678,1
15916,578,0
15917,585,1
15917,348,0
15918,585,1
15918,702,0
15919,586,1
15919,339,0
15920,588,1
15920,590,0
15921,588,1
15921,198,0
15922,590,1
15922,577,0
15923,491,1
15923,702,0
15924,693,1
15925,691,1
15926,577,1
15926,590,0
15927,340,1
15928,297,1
15928,310,0
15929,691,1
15929,701,0
15930,16,1
15930,697,0
15931,489,1
15932,701,1
15933,322,1
15933,790,0
15934,324,1
15934,707,0
15935,707,1
15935,324,0
15936,697,1
15936,16,0
15937,645,1
15937,648,0
15938,491,1
15938,480,0
15939,693,1
15940,578,1
15940,711,0
15941,482,1
15941,486,0
15942,693,1
15942,769,0
15943,452,1
15944,452,1
15944,333,0
15945,452,1
15945,12,0
15946,693,1
15946,487,0
15947,14,1
15947,701,0
15948,157,1
15948,224,0
15948,539,0
15949,612,1
15949,310,0
15950,617,1
15950,305,0
15951,696,1
15952,455,1
15952,57,0
15953,806,1
15953,203,0
15954,482,1
15955,491,1
15955,346,0
15956,694,1
15957,452,1
15957,451,0
15958,693,1
15958,706,0
15959,711,1
15959,693,0
15960,711,1
15960,693,0
15961,694,1
15961,706,0
15962,704,1
15963,459,1
15963,721,0
15964,590,1
15964,339,0
15965,590,1
15965,577,0
15966,333,1
15966,741,0
15967,484,1
15967,310,0
15968,407,1
15968,131,0
15969,691,1
15969,693,0
15969,586,0
15970,699,1
15971,14,1
15971,721,0
15972,14,1
15972,292,0
15973,16,1
15973,699,0
15974,16,1
15975,313,1
15975,224,0
15976,701,1
15976,743,0
15977,701,1
15977,333,0
15978,696,1
15978,715,0
15979,37,1
15979,310,0
15980,707,1
15981,707,1
15981,340,0
15982,302,1
15983,302,1
15983,229,0
15984,491,1
15985,707,1
15985,102,0
15986,481,1
15986,590,0
15987,313,1
15987,345,0
15988,707,1
15988,699,0
15989,702,1
15989,769,0
15990,697,1
15990,707,0
15991,701,1
15992,697,1
15992,707,0
15993,465,1
15994,465,1
15995,455,1
15995,694,0
15996,699,1
15996,144,0
15997,333,1
15998,95,1
15998,348,0
15999,701,1
16000,95,1
16001,701,1
16001,305,0
16002,411,1
16003,691,1
16003,588,0
16003,693,0
16004,701,1
16005,452,1
16005,720,0
16006,95,1
16006,128,0
16007,716,1
16007,465,0
16008,451,1
16009,329,1
16009,340,0
16009,701,0
16010,691,1
16011,699,1
16011,701,0
16012,691,1
16013,10,1
16013,451,0
16013,303,0
16014,452,1
16015,452,1
16016,691,1
16016,586,0
16016,693,0
16017,14,1
16017,452,0
16018,785,1
16018,19,0
16019,430,1
16019,769,0
16020,186,1
16020,184,0
16020,120,0
16021,186,1
16022,272,1
16022,32,0
16022,691,0
16023,308,1
16023,429,0
16024,438,1
16024,348,0
16025,308,1
16025,773,0
16026,730,1
16027,184,1
16027,339,0
16028,184,1
16028,33,0
16029,785,1
16029,65,0
16030,432,1
16030,310,0
16031,227,1
16031,303,0
16032,272,1
16032,32,0
16033,783,1
16033,16,0
16034,298,1
16034,297,0
16035,366,1
16035,735,0
16035,673,0
16036,785,1
16036,465,0
16037,312,1
16037,227,0
16038,783,1
16038,372,0
16039,312,1
16039,588,0
16040,312,1
16040,673,0
16041,309,1
16041,312,0
16042,298,1
16042,37,0
16042,38,0
16043,769,1
16043,743,0
16044,779,1
16044,32,0
16045,186,1
16045,32,0
16046,611,1
16046,224,0
16047,224,1
16047,743,0
16047,586,0
16048,224,1
16048,310,0
16048,345,0
16049,157,1
16049,310,0
16049,691,0
16050,157,1
16050,583,0
16050,691,0
16051,157,1
16052,163,1
16052,340,0
16052,32,0
16053,726,1
16054,191,1
16054,769,0
16055,727,1
16055,785,0
16056,225,1
16056,769,0
16056,666,0
16057,157,1
16057,310,0
16057,429,0
16058,225,1
16058,310,0
16059,611,1
16059,585,0
16059,224,0
16060,608,1
16060,586,0
16060,683,0
16061,225,1
16061,339,0
16062,272,1
16062,32,0
16063,764,1
16064,430,1
16064,769,0
16064,346,0
16065,298,1
16066,224,1
16066,769,0
16066,310,0
16067,617,1
16067,405,0
16068,429,1
16068,75,0
16069,615,1
16069,741,0
16069,743,0
16070,430,1
16070,662,0
16071,615,1
16071,157,0
16071,743,0
16072,662,1
16072,743,0
16073,615,1
16073,430,0
16074,772,1
16075,726,1
16076,721,1
16076,16,0
16077,612,1
16077,733,0
16077,769,0
16078,8,1
16078,51,0
16079,612,1
16079,346,0
16079,430,0
16080,157,1
16080,310,0
16081,163,1
16081,227,0
16082,12,1
16083,313,1
16083,344,0
16084,37,1
16084,198,0
16085,683,1
16085,139,0
16085,681,0
16086,324,1
16086,699,0
16087,691,1
16087,693,0
16088,310,1
16088,662,0
16089,310,1
16089,348,0
16090,590,1
16091,691,1
16091,693,0
16092,310,1
16092,691,0
16093,297,1
16093,310,0
16094,571,1
16094,184,0
16095,322,1
16095,163,0
16096,585,1
16096,586,0
16097,701,1
16098,324,1
16098,583,0
16098,699,0
16099,10,1
16099,12,0
16100,297,1
16100,299,0
16100,701,0
16101,334,1
16101,773,0
16102,12,1
16102,45,0
16103,299,1
16103,224,0
16103,611,0
16104,303,1
16104,305,0
16105,310,1
16105,297,0
16105,303,0
16106,310,1
16107,310,1
16108,571,1
16108,345,0
16109,310,1
16109,311,0
16110,299,1
16110,224,0
16111,313,1
16112,299,1
16112,298,0
16113,297,1
16114,333,1
16115,491,1
16115,348,0
16116,144,1
16116,32,0
16117,305,1
16117,701,0
16118,16,1
16118,726,0
16119,297,1
16120,701,1
16120,333,0
16121,16,1
16121,65,0
16121,67,0
16122,10,1
16122,12,0
16123,14,1
16123,720,0
16123,10,0
16124,12,1
16124,45,0
16125,333,1
16126,333,1
16126,734,0
16127,489,1
16128,333,1
16129,299,1
16130,297,1
16130,322,0
16130,310,0
16131,10,1
16131,12,0
16132,645,1
16132,662,0
16133,313,1
16133,362,0
16134,12,1
16134,10,0
16135,701,1
16135,305,0
16136,10,1
16136,498,0
16137,14,1
16137,10,0
16138,14,1
16138,10,0
16139,10,1
16139,694,0
16139,12,0
16140,587,1
16140,702,0
16141,590,1
16141,585,0
16142,482,1
16142,297,0
16143,691,1
16143,769,0
16144,297,1
16144,310,0
16144,615,0
16145,10,1
16145,12,0
16146,10,1
16146,734,0
16148,305,1
16148,333,0
16148,489,0
16149,691,1
16149,297,0
16149,693,0
16150,14,1
16150,452,0
16151,333,1
16152,10,1
16152,721,0
16153,303,1
16153,770,0
16154,489,1
16154,743,0
16155,704,1
16155,770,0
16156,491,1
16156,297,0
16157,590,1
16157,611,0
16157,224,0
16158,693,1
16158,322,0
16159,699,1
16160,794,1
16161,491,1
16162,208,1
16162,348,0
16162,769,0
16163,310,1
16163,693,0
16164,704,1
16164,333,0
16165,305,1
16165,701,0
16166,305,1
16166,741,0
16167,484,1
16167,224,0
16168,303,1
16168,305,0
16169,701,1
16169,770,0
16170,12,1
16170,10,0
16171,701,1
16172,324,1
16172,699,0
16173,794,1
16174,489,1
16174,770,0
16175,694,1
16175,12,0
16175,10,0
16176,588,1
16176,333,0
16176,586,0
16177,569,1
16177,769,0
16177,310,0
16178,577,1
16178,586,0
16178,362,0
16179,178,1
16179,16,0
16180,704,1
16180,333,0
16181,645,1
16181,310,0
16182,381,1
16182,622,0
16182,16,0
16183,305,1
16183,701,0
16183,333,0
16184,484,1
16184,693,0
16184,429,0
16185,97,1
16185,95,0
16185,253,0
16186,693,1
16186,691,0
16186,769,0
16187,10,1
16187,12,0
16188,131,1
16188,349,0
16188,661,0
16189,699,1
16189,324,0
16190,794,1
16191,794,1
16192,299,1
16192,224,0
16192,611,0
16193,481,1
16193,313,0
16194,16,1
16194,637,0
16195,704,1
16195,333,0
16195,489,0
16196,705,1
16196,734,0
16197,794,1
16198,10,1
16198,12,0
16198,691,0
16199,588,1
16199,585,0
16200,484,1
16200,224,0
16201,16,1
16201,465,0
16202,310,1
16202,224,0
16203,585,1
16203,334,0
16204,590,1
16204,661,0
16205,678,1
16205,139,0
16205,131,0
16206,794,1
16206,33,0
16207,577,1
16207,429,0
16207,224,0
16208,647,1
16208,310,0
16209,482,1
16209,429,0
16210,569,1
16210,310,0
16211,18,1
16211,622,0
16211,15,0
16212,489,1
16212,432,0
16213,6,1
16213,48,0
16214,305,1
16214,701,0
16215,482,1
16215,224,0
16216,6,1
16216,465,0
16216,10,0
16217,588,1
16217,585,0
16218,6,1
16219,569,1
16219,691,0
16220,18,1
16220,780,0
16220,65,0
16221,178,1
16222,10,1
16222,509,0
16222,498,0
16223,588,1
16224,300,1
16224,340,0
16225,481,1
16225,611,0
16225,224,0
16226,305,1
16226,310,0
16227,302,1
16227,324,0
16228,10,1
16228,54,0
16228,12,0
16229,707,1
16229,333,0
16230,16,1
16230,65,0
16231,14,1
16231,10,0
16231,694,0
16232,407,1
16232,345,0
16232,313,0
16233,790,1
16233,313,0
16234,419,1
16234,32,0
16234,144,0
16235,794,1
16235,177,0
16236,794,1
16236,197,0
16237,794,1
16237,197,0
16237,313,0
16238,480,1
16238,492,0
16239,482,1
16239,769,0
16240,481,1
16240,95,0
16241,32,1
16242,790,1
16242,773,0
16242,308,0
16243,14,1
16243,54,0
16243,10,0
16244,541,1
16244,224,0
16244,773,0
16245,95,1
16245,645,0
16246,587,1
16246,769,0
16246,585,0
16247,419,1
16247,351,0
16247,583,0
16248,14,1
16248,57,0
16249,310,1
16249,693,0
16250,805,1
16250,139,0
16250,313,0
16251,704,1
16251,770,0
16251,701,0
16252,701,1
16252,694,0
16253,711,1
16253,691,0
16253,590,0
16254,305,1
16254,701,0
16255,486,1
16255,226,0
16255,612,0
16256,144,1
16256,351,0
16257,482,1
16257,611,0
16258,380,1
16258,12,0
16258,10,0
16259,489,1
16260,489,1
16260,691,0
16261,792,1
16261,139,0
16261,94,0
16262,794,1
16263,470,1
16263,472,0
16263,313,0
16264,706,1
16264,699,0
16265,794,1
16265,197,0
16266,802,1
16266,102,0
16267,492,1
16267,302,0
16268,387,1
16268,16,0
16269,790,1
16269,313,0
16269,224,0
16270,16,1
16270,62,0
16270,45,0
16271,10,1
16271,734,0
16271,54,0
16272,380,1
16272,10,0
16272,63,0
16273,583,1
16273,351,0
16274,707,1
16274,734,0
16275,16,1
16275,19,0
16276,491,1
16277,310,1
16277,311,0
16278,481,1
16278,224,0
16278,661,0
16279,139,1
16279,94,0
16280,488,1
16280,487,0
16280,486,0
16281,310,1
16281,743,0
16282,303,1
16282,333,0
16283,297,1
16283,666,0
16284,198,1
16284,95,0
16285,794,1
16286,583,1
16286,32,0
16286,440,0
16287,313,1
16287,683,0
16287,311,0
16288,333,1
16288,163,0
16289,310,1
16289,297,0
16289,733,0
16290,590,1
16290,585,0
16291,95,1
16291,125,0
16292,198,1
16292,310,0
16292,429,0
16293,588,1
16293,741,0
16294,299,1
16295,224,1
16295,590,0
16296,769,1
16296,310,0
16297,662,1
16297,297,0
16298,662,1
16298,310,0
16298,743,0
16299,769,1
16299,32,0
16300,770,1
16300,333,0
16301,779,1
16301,178,0
16301,324,0
16302,773,1
16302,733,0
16303,661,1
16303,346,0
16304,769,1
16304,310,0
16304,743,0
16305,662,1
16305,224,0
16306,662,1
16306,615,0
16307,770,1
16308,770,1
16308,224,0
16309,661,1
16309,773,0
16310,733,1
16310,743,0
16311,769,1
16311,743,0
16312,769,1
16312,432,0
16312,242,0
16313,769,1
16313,743,0
16313,647,0
16314,769,1
16315,224,1
16315,743,0
16315,662,0
16316,769,1
16316,743,0
16316,346,0
16317,662,1
16317,224,0
16318,184,1
16318,783,0
16319,430,1
16319,346,0
16320,745,1
16320,382,0
16321,611,1
16321,223,0
16322,733,1
16322,305,0
16323,432,1
16323,299,0
16323,333,0
16324,770,1
16324,324,0
16325,184,1
16325,645,0
16325,346,0
16326,429,1
16326,339,0
16327,769,1
16327,586,0
16327,333,0
16328,662,1
16329,184,1
16329,733,0
16330,224,1
16331,770,1
16332,612,1
16332,298,0
16333,612,1
16333,701,0
16334,428,1
16334,693,0
16335,615,1
16335,157,0
16336,184,1
16336,313,0
16337,184,1
16337,645,0
16338,779,1
16338,324,0
16339,779,1
16339,324,0
16340,611,1
16340,769,0
16341,225,1
16341,227,0
16341,226,0
16342,771,1
16342,333,0
16343,769,1
16344,227,1
16345,779,1
16345,735,0
16346,666,1
16346,735,0
16347,224,1
16347,769,0
16347,743,0
16348,225,1
16348,733,0
16348,769,0
16349,730,1
16349,1,0
16350,223,1
16350,224,0
16351,666,1
16351,721,0
16352,298,1
16352,693,0
16352,37,0
16353,10,1
16353,721,0
16354,785,1
16354,65,0
16355,298,1
16355,662,0
16355,733,0
16356,743,1
16357,157,1
16357,224,0
16357,733,0
16358,346,1
16358,310,0
16359,733,1
16359,743,0
16360,785,1
16360,65,0
16360,527,0
16361,186,1
16361,430,0
16362,733,1
16362,775,0
16363,734,1
16363,10,0
16364,770,1
16364,734,0
16365,741,1
16365,178,0
16366,429,1
16366,590,0
16367,771,1
16367,735,0
16368,430,1
16369,430,1
16369,743,0
16370,345,1
16370,313,0
16371,298,1
16371,224,0
16372,348,1
16372,298,0
16373,666,1
16373,662,0
16374,273,1
16374,94,0
16375,743,1
16376,57,1
16376,54,0
16377,355,1
16377,312,0
16377,432,0
16378,608,1
16378,611,0
16379,769,1
16379,310,0
16380,345,1
16380,298,0
16380,571,0
16381,362,1
16381,346,0
16381,429,0
16382,362,1
16382,429,0
16383,362,1
16383,344,0
16384,346,1
16384,224,0
16385,57,1
16385,16,0
16385,12,0
16386,776,1
16387,612,1
16387,615,0
16388,351,1
16389,741,1
16389,305,0
16390,63,1
16390,629,0
16390,456,0
16391,344,1
16391,770,0
16391,32,0
16392,40,1
16392,1,0
16393,615,1
16393,743,0
16393,769,0
16394,615,1
16395,733,1
16395,769,0
16395,662,0
16396,617,1
16396,734,0
16397,272,1
16397,32,0
16397,102,0
16398,348,1
16398,429,0
16399,48,1
16399,54,0
16400,778,1
16400,769,0
16401,154,1
16401,308,0
16402,298,1
16402,769,0
16403,345,1
16403,590,0
16403,769,0
16404,776,1
16404,772,0
16405,611,1
16405,224,0
16406,773,1
16406,735,0
16406,661,0
16407,345,1
16407,348,0
16408,734,1
16408,12,0
16409,735,1
16409,733,0
16410,778,1
16410,355,0
16411,743,1
16411,647,0
16412,59,1
16412,735,0
16413,743,1
16413,780,0
16414,743,1
16415,733,1
16415,224,0
16416,735,1
16417,735,1
16417,224,0
16418,191,1
16418,186,0
16418,611,0
16419,298,1
16419,645,0
16420,10,1
16420,734,0
16421,10,1
16421,12,0
16422,741,1
16422,16,0
16423,770,1
16423,734,0
16423,10,0
16424,405,1
16426,59,1
16426,763,0
16427,57,1
16427,22,0
16428,763,1
16429,733,1
16429,770,0
16429,769,0
16430,272,1
16430,298,0
16430,120,0
16431,612,1
16432,401,1
16433,769,1
16433,734,0
16434,778,1
16434,775,0
16435,355,1
16435,666,0
16435,647,0
16436,743,1
16437,735,1
16438,735,1
16438,224,0
16439,401,1
16440,779,1
16441,612,1
16441,662,0
16442,721,1
16442,10,0
16442,54,0
16443,57,1
16443,720,0
16444,44,1
16444,498,0
16445,62,1
16445,10,0
16445,498,0
16446,779,1
16446,10,0
16447,612,1
16447,430,0
16447,769,0
16448,735,1
16449,721,1
16449,57,0
16450,272,1
16450,32,0
16451,612,1
16451,733,0
16452,57,1
16452,12,0
16453,743,1
16453,769,0
16454,611,1
16455,735,1
16456,184,1
16456,32,0
16456,429,0
16457,57,1
16457,12,0
16458,62,1
16459,773,1
16459,735,0
16459,661,0
16460,345,1
16460,348,0
16461,95,1
16461,268,0
16462,699,1
16462,691,0
16463,297,1
16463,355,0
16464,484,1
16464,333,0
16465,122,1
16465,470,0
16466,95,1
16466,33,0
16467,75,1
16467,741,0
16468,139,1
16468,429,0
16469,102,1
16469,32,0
16470,144,1
16471,588,1
16471,54,0
16472,114,1
16472,94,0
16473,297,1
16473,769,0
16474,16,1
16475,313,1
16475,790,0
16476,144,1
16476,324,0
16477,691,1
16478,704,1
16479,310,1
16480,585,1
16481,693,1
16481,691,0
16482,588,1
16483,310,1
16483,313,0
16484,205,1
16484,144,0
16484,102,0
16485,590,1
16485,661,0
16486,305,1
16486,734,0
16487,693,1
16487,691,0
16488,310,1
16489,313,1
16490,122,1
16491,139,1
16492,484,1
16493,75,1
16493,122,0
16494,310,1
16494,733,0
16495,587,1
16495,429,0
16496,95,1
16496,253,0
16497,95,1
16497,139,0
16498,693,1
16499,205,1
16499,583,0
16500,583,1
16500,439,0
16501,324,1
16501,583,0
16502,681,1
16502,773,0
16503,707,1
16504,16,1
16504,19,0
16505,324,1
16505,699,0
16506,645,1
16507,790,1
16507,102,0
16508,583,1
16508,585,0
16509,144,1
16510,790,1
16510,305,0
16511,482,1
16511,733,0
16512,310,1
16513,598,1
16514,305,1
16514,779,0
16515,699,1
16515,707,0
16516,334,1
16516,769,0
16517,334,1
16517,324,0
16517,779,0
16518,645,1
16519,590,1
16519,224,0
16520,681,1
16520,590,0
16521,484,1
16521,645,0
16522,102,1
16522,439,0
16523,583,1
16523,351,0
16524,305,1
16525,14,1
16526,10,1
16526,45,0
16527,310,1
16528,313,1
16528,429,0
16529,313,1
16530,75,1
16531,590,1
16531,224,0
16532,324,1
16532,598,0
16533,585,1
16534,585,1
16534,345,0
16535,585,1
16536,598,1
16536,324,0
16537,10,1
16538,16,1
16539,297,1
16539,313,0
16540,12,1
16540,10,0
16541,144,1
16541,272,0
16542,691,1
16542,693,0
16543,333,1
16543,586,0
16544,333,1
16545,32,1
16545,144,0
16546,32,1
16547,555,1
16548,555,1
16549,372,1
16549,32,0
16550,587,1
16550,310,0
16551,555,1
16552,205,1
16552,555,0
16553,555,1
16553,102,0
16554,322,1
16554,313,0
16555,14,1
16555,598,0
16556,16,1
16557,16,1
16557,19,0
16558,14,1
16558,16,0
16558,10,0
16559,310,1
16560,585,1
16561,205,1
16561,102,0
16562,205,1
16562,144,0
16563,14,1
16563,10,0
16564,299,1
16565,10,1
16565,12,0
16566,313,1
16567,310,1
16568,10,1
16568,12,0
16569,705,1
16570,313,1
16571,707,1
16572,598,1
16573,303,1
16573,305,0
16574,16,1
16574,63,0
16575,188,1
16575,253,0
16576,184,1
16576,268,0
16577,184,1
16577,38,0
16578,225,1
16578,32,0
16579,184,1
16579,351,0
16580,224,1
16580,735,0
16580,662,0
16581,427,1
16582,309,1
16583,666,1
16583,770,0
16584,769,1
16585,779,1
16586,779,1
16587,769,1
16588,769,1
16588,770,0
16589,661,1
16589,223,0
16590,439,1
16591,662,1
16591,743,0
16592,769,1
16592,773,0
16592,661,0
16593,190,1
16594,308,1
16594,346,0
16595,298,1
16595,296,0
16596,154,1
16597,741,1
16598,440,1
16599,218,1
16599,743,0
16599,773,0
16600,637,1
16601,157,1
16601,769,0
16602,743,1
16603,612,1
16603,662,0
16603,157,0
16604,346,1
16604,769,0
16605,346,1
16605,297,0
16605,310,0
16606,346,1
16607,362,1
16608,348,1
16608,224,0
16609,359,1
16610,355,1
16611,351,1
16612,348,1
16612,440,0
16613,362,1
16614,359,1
16615,773,1
16616,773,1
16616,429,0
16617,771,1
16617,309,0
16618,771,1
16618,741,0
16618,163,0
16619,362,1
16619,429,0
16620,362,1
16620,339,0
16621,612,1
16621,224,0
16622,612,1
16622,157,0
16622,430,0
16623,154,1
16623,740,0
16623,345,0
16624,154,1
16624,310,0
16624,769,0
16625,154,1
16625,740,0
16626,348,1
16627,348,1
16628,704,1
16629,585,1
16629,407,0
16630,588,1
16630,770,0
16631,310,1
16631,297,0
16632,583,1
16633,313,1
16634,691,1
16634,693,0
16635,322,1
16635,743,0
16636,324,1
16637,587,1
16637,769,0
16638,691,1
16638,429,0
16639,699,1
16639,769,0
16640,299,1
16640,770,0
16641,310,1
16641,298,0
16642,322,1
16642,733,0
16643,297,1
16643,305,0
16644,37,1
16644,298,0
16645,790,1
16645,588,0
16646,313,1
16646,33,0
16647,769,1
16648,298,1
16648,429,0
16649,298,1
16649,429,0
16649,362,0
16650,298,1
16651,298,1
16651,297,0
16652,312,1
16652,588,0
16653,308,1
16653,169,0
16653,612,0
16654,770,1
16655,661,1
16655,733,0
16656,298,1
16656,779,0
16657,662,1
16657,735,0
16658,298,1
16658,348,0
16659,771,1
16659,741,0
16659,588,0
16660,298,1
16660,769,0
16661,769,1
16662,298,1
16662,769,0
16663,769,1
16663,297,0
16664,298,1
16665,773,1
16665,577,0
16666,309,1
16666,598,0
16667,298,1
16667,733,0
16668,298,1
16668,362,0
16668,662,0
16669,312,1
16669,707,0
16670,298,1
16670,733,0
16671,769,1
16671,691,0
16672,780,1
16673,298,1
16673,429,0
16674,779,1
16674,223,0
16675,779,1
16675,16,0
16676,298,1
16676,733,0
16677,769,1
16677,310,0
16678,779,1
16679,769,1
16680,666,1
16680,163,0
16680,735,0
16681,298,1
16681,297,0
16682,773,1
16682,362,0
16683,704,1
16683,333,0
16684,169,1
16684,432,0
16685,297,1
16685,324,0
16686,299,1
16686,590,0
16687,583,1
16687,324,0
16688,585,1
16688,345,0
16689,790,1
16689,310,0
16690,10,1
16690,452,0
16691,169,1
16691,735,0
16692,14,1
16693,305,1
16693,303,0
16694,170,1
16694,345,0
16695,324,1
16695,779,0
16696,322,1
16696,2,0
16697,16,1
16697,598,0
16697,707,0
16698,95,1
16698,348,0
16699,32,1
16699,779,0
16700,334,1
16701,769,1
16701,587,0
16701,733,0
16702,771,1
16702,779,0
16703,773,1
16703,735,0
16704,362,1
16704,37,0
16704,96,0
16705,359,1
16706,298,1
16706,769,0
16707,351,1
16707,779,0
16707,333,0
16708,298,1
16709,348,1
16710,154,1
16711,691,1
16712,169,1
16712,170,0
16713,313,1
16713,170,0
16714,691,1
16714,590,0
16714,428,0
16715,95,1
16716,95,1
16717,334,1
16718,322,1
16719,333,1
16720,10,1
16720,12,0
16721,12,1
16721,57,0
16722,14,1
16722,452,0
16723,32,1
16724,16,1
16724,59,0
16725,334,1
16726,16,1
16726,59,0
16727,10,1
16728,324,1
16729,705,1
16730,170,1
16731,771,1
16731,741,0
16732,770,1
16732,178,0
16733,769,1
16734,779,1
16735,271,1
16735,200,0
16736,359,1
16736,32,0
16737,769,1
16738,199,1
16738,577,0
16739,95,1
16739,211,0
16740,97,1
16740,740,0
16741,684,1
16741,740,0
16742,407,1
16742,37,0
16742,362,0
16743,37,1
16743,313,0
16743,345,0
16744,684,1
16745,313,1
16745,345,0
16745,362,0
16746,310,1
16747,37,1
16747,131,0
16748,199,1
16749,577,1
16750,491,1
16750,735,0
16751,699,1
16751,707,0
16752,790,1
16752,339,0
16753,489,1
16753,333,0
16754,583,1
16754,297,0
16755,691,1
16756,313,1
16757,211,1
16757,740,0
16758,297,1
16758,310,0
16759,37,1
16759,678,0
16760,16,1
16761,122,1
16762,587,1
16762,362,0
16763,590,1
16763,362,0
16764,585,1
16764,362,0
16765,585,1
16765,362,0
16766,37,1
16766,733,0
16767,310,1
16768,691,1
16769,14,1
16769,65,0
16770,14,1
16771,208,1
16771,691,0
16772,588,1
16772,362,0
16773,577,1
16773,345,0
16774,590,1
16774,345,0
16775,790,1
16775,37,0
16776,693,1
16776,585,0
16777,681,1
16778,299,1
16779,75,1
16779,776,0
16780,37,1
16780,122,0
16781,211,1
16781,122,0
16782,133,1
16782,37,0
