rspd_id,model_id,purchase
49053,19,0
49090,296,1
49090,305,0
49090,291,0
49097,307,1
49097,231,0
49097,14,0
49105,309,1
49135,309,1
49135,779,0
49171,309,1
49171,609,0
49171,324,0
49192,309,1
49192,324,0
49192,226,0
49203,309,1
49203,779,0
49204,721,1
49204,707,0
49224,216,1
49227,216,1
49227,226,0
49227,637,0
49244,309,1
49244,226,0
49249,102,1
49249,32,0
49284,205,1
49284,102,0
49284,144,0
49289,699,1
49289,707,0
49290,697,1
49290,707,0
49295,697,1
49295,707,0
49305,102,1
49305,32,0
49309,707,1
49309,779,0
49332,707,1
49332,779,0
49333,707,1
49333,559,0
49353,144,1
49353,102,0
49370,231,1
49370,226,0
49370,707,0
49371,231,1
49371,779,0
49371,401,0
49372,231,1
49372,404,0
49372,16,0
49373,231,1
49373,465,0
49373,630,0
49374,231,1
49374,354,0
49377,231,1
49377,674,0
49378,231,1
49378,16,0
49378,779,0
49404,309,1
49404,16,0
49425,216,1
49425,51,0
49439,220,1
49439,102,0
49634,95,1
49634,102,0
49646,707,1
49664,707,1
49664,697,0
49692,208,1
49692,707,0
49718,598,1
49718,707,0
49718,354,0
49721,707,1
49744,707,1
49744,324,0
49773,178,1
49815,102,1
49815,351,0
49830,707,1
49830,697,0
49882,598,1
49882,562,0
49882,779,0
50103,272,1
50103,102,0
50103,32,0
50139,62,1
50139,707,0
50187,707,1
50187,779,0
50194,178,1
50195,102,1
50339,707,1
50339,779,0
50339,303,0
50364,102,1
50364,32,0
50438,773,1
50438,224,0
50438,309,0
50582,707,1
50583,324,1
50583,707,0
50596,444,1
50600,444,1
50627,444,1
50627,779,0
50627,226,0
50632,444,1
50632,779,0
50686,707,1
50720,309,1
50746,707,1
50746,324,0
50746,637,0
50750,32,1
50750,102,0
50781,220,1
50781,102,0
50781,583,0
50840,707,1
50840,699,0
50913,487,1
50913,15,0
50933,562,1
50940,487,1
50949,562,1
51358,192,1
51358,102,0
51448,608,1
51448,102,0
51521,16,1
51521,707,0
51554,562,1
51554,324,0
51559,707,1
51559,324,0
51568,487,1
51568,324,0
51634,487,1
51702,162,1
51702,707,0
51737,309,1
51737,637,0
51876,707,1
51876,699,0
51933,102,1
51933,144,0
52007,699,1
52007,707,0
52025,707,1
52025,324,0
52027,707,1
52027,779,0
52027,699,0
52034,465,1
52034,707,0
52240,707,1
52240,324,0
52240,779,0
52243,102,1
52243,144,0
52243,32,0
52248,487,1
52248,779,0
52321,487,1
52321,486,0
52321,779,0
52338,144,1
52338,32,0
52338,102,0
52517,309,1
52517,444,0
52536,769,1
52536,707,0
52780,707,1
52780,598,0
52784,205,1
52784,102,0
52816,32,1
52816,102,0
52960,562,1
52960,779,0
52961,562,1
52961,324,0
52962,562,1
52962,583,0
52965,562,1
52965,697,0
52968,444,1
52990,562,1
52990,779,0
52992,563,1
52992,309,0
52996,562,1
52998,562,1
53002,444,1
53003,444,1
53009,444,1
53032,707,1
53032,779,0
53048,102,1
53291,102,1
53291,351,0
53404,231,1
53404,324,0
53405,231,1
53405,16,0
53405,779,0
53406,231,1
53439,157,1
53439,231,0
53439,429,0
53573,699,1
53573,14,0
53573,707,0
53587,704,1
53587,102,0
53612,372,1
53612,102,0
53617,487,1
53634,707,1
53634,354,0
53649,440,1
53649,707,0
53714,102,1
53715,707,1
53715,699,0
53766,707,1
53766,324,0
53768,707,1
53768,779,0
53897,192,1
53897,102,0
53964,32,1
53964,102,0
54024,294,1
54024,16,0
54024,291,0
54053,216,1
54053,226,0
54053,16,0
54056,562,1
54056,16,0
54056,707,0
54067,562,1
54067,324,0
54067,16,0
54080,192,1
54080,102,0
54118,565,1
54118,707,0
54120,583,1
54120,707,0
54123,707,1
54123,590,0
54125,324,1
54125,707,0
54131,14,1
54131,707,0
54135,562,1
54135,32,0
54144,701,1
54144,102,0
54147,562,1
54167,102,1
54167,144,0
54175,15,1
54175,707,0
54180,16,1
54180,707,0
54191,184,1
54191,102,0
54191,193,0
54192,270,1
54192,102,0
54192,184,0
54200,184,1
54200,102,0
54200,578,0
